45.1844,208.28,9.81014,73.362,193.247,-62.5634,75.8076,170.32,-82.2886,60.4709,141.28,-80.0498,23.9362,121.783,-26.0557,0
35.7103,201.147,-15.0188,68.8816,243.072,-30.4961,101.879,225.08,-51.6725,113.964,203.781,-51.1387,127.84,161.261,-45.3829,0
39.7486,214.081,-37.5619,43.234,220.908,-25.576,32.2795,237.46,-63.8164,13.1716,227.946,-64.244,-8.31746,211.373,-52.5542,0
8.37898,183.593,-54.6276,8.32341,191.428,-42.5186,2.7042,201.028,-101.237,-6.82835,173.486,-104.527,-19.5076,146.873,-92.2405,0
47.3461,212.726,-6.21125,45.0267,201.933,5.18558,38.9055,195.982,-2.13221,37.1979,201.9,-16.2826,48.254,196.931,-29.1836,0
104.002,207.976,-57.3914,90.5402,205.951,-49.1159,88.9662,213.528,-67.7388,72.5567,205.67,-70.0926,62.1623,191.048,-71.1401,0
112.748,244.796,-39.919,68.2484,218.168,-29.3141,59.8612,211.855,-29.6041,54.2592,199.896,-29.0778,54.2573,191.665,-45.336,0
101.149,241.503,-36.7163,56.3111,212.711,-36.1737,47.4089,207.215,-38.7502,42.2959,195.363,-42.4647,41.2684,185.669,-52.6424,0
-0.584446,150.707,-45.3953,18.1342,134.256,-22.0956,27.3824,123.697,-14.7927,39.8057,123.614,-10.1599,49.6979,131.919,-11.6371,0
-38.14,154.526,-19.1852,-0.556938,132.126,-11.0137,8.08101,128.179,-15.938,22.7428,128.725,-14.8813,34.8832,137.834,-16.5876,0
92.9291,170.871,-71.1574,78.9588,140.552,-45.7985,82.7134,138.638,-33.2746,84.5424,140.459,-21.8165,91.1459,149.145,-12.4709,0
76.4684,244.801,2.12638,78.6846,205.397,16.2825,68.6785,201.066,21.1853,58.3771,193.726,19.6239,46.0939,194.109,14.3579,0
49.7579,278.735,10.1703,35.3189,232.106,31.4881,30.8085,221.688,28.3476,33.2064,210.783,20.6836,32.2965,206.872,7.75113,0
174.535,254.169,-12.6113,101.692,241.044,-22.5074,93.9171,232.445,-23.501,90.2542,219.827,-24.391,91.9579,209.627,-33.3687,0
100.048,161.522,-70.6581,72.088,150.031,-50.4202,69.7135,146.457,-41.3001,71.6205,143.817,-28.3941,80.1172,145.624,-17.4897,0
108.924,160.54,-78.1203,108.271,134.901,-45.205,138.937,223.567,-95.6579,147.746,223.477,-67.2132,143.264,219.106,-33.161,0
97.3275,199.943,-44.6749,117.751,198.794,-34.309,111.378,207.999,-34.368,99.5161,218.716,-30.2932,76.8789,199.129,-12.1123,0
73.326,197.618,-58.8039,47.9989,197.153,-55.0245,41.1575,197.531,-60.2186,29.5991,186.666,-62.7035,23.992,173.111,-66.2805,0
83.8684,210.318,-34.8558,67.5022,200.838,-28.7282,59.1959,200.242,-32.0742,48.9827,191.271,-37.445,41.6061,178.391,-44.2016,0
66.0738,224.87,-70.9464,117.951,248.741,-82.5923,70.013,201.723,-76.8144,65.612,180.19,-64.5851,74.1345,170.437,-57.8098,0
62.9179,223.363,-48.2455,90.5129,235.625,-69.1186,61.3549,219.911,-61.7204,37.5007,207.147,-57.9654,34.2735,190.971,-63.6002,0
52.2451,204.693,-87.4588,40.2478,215.047,-70.9792,30.0972,215.684,-69.3699,18.133,207.493,-65.9497,8.25709,195.88,-75.2884,0
139.316,191.986,-53.8963,121.439,189.339,-19.3591,127.095,195.322,-10.9117,119.545,205.726,-1.91658,115.704,219.822,0.527095,0
50.7811,294.103,-6.75852,76.7741,264.797,-8.12167,67.2051,259.378,-3.56995,55.2967,255.425,-4.00302,42.5173,258.145,-8.68639,0
78.7643,204.401,-27.9694,52.674,198.667,-13.7642,46.3628,200.765,-8.0534,32.4873,197.372,-10.3531,22.1131,199.572,-22.8495,0
91.3018,181.929,-67.8551,89.0774,177.393,-48.1327,83.7261,183.728,-40.4254,71.7509,186.817,-30.2984,56.0525,190.067,-27.2806,0
84.0876,200.384,-71.7154,80.571,178.384,-35.4278,76.0029,179.519,-26.3691,66.5089,175.868,-18.4809,53.0309,178.757,-16.9127,0
70.8384,169.662,-83.7607,61.0521,138.359,-50.0327,64.169,131.37,-44.5844,64.2278,130.523,-29.8629,73.0747,133.389,-18.5517,0
122.779,237.301,-22.8256,103.085,203.503,-9.08706,104.965,199.68,-0.652978,101.76,200.665,12.2704,105.159,207.342,26.6039,0
89.1407,264.016,-40.1064,78.094,296.313,-36.0823,63.0614,231.926,-39.9464,70.8241,224.226,-33.9285,78.7355,221.344,-24.4587,0
52.4842,241.248,-41.7552,20.9171,242.175,-37.8096,10.1764,240.218,-35.163,21.9421,205.203,-2.7803,12.4045,194.892,-6.98953,0
27.5994,185.492,-58.0719,42.3245,184.594,-62.7179,34.5389,190.093,-56.1032,42.1918,186.979,-25.1162,31.2597,182.725,-21.5031,0
32.6866,221.934,-56.5465,51.1174,199.904,-69.502,50.1278,209.383,-63.139,56.9947,201.424,-27.9485,46.3148,204.385,-22.5215,0
52.0795,175.651,-6.41034,34.2011,169.292,-46.033,41.0917,172.401,-37.0691,36.932,159.368,-6.8501,38.7994,171.077,3.3778,0
47.8398,127.246,-59.979,82.6329,160.518,-97.1506,49.1925,96.476,-9.91319,55.9507,100.045,-0.680332,65.1958,109.403,4.08848,0
109.92,177.111,-37.1006,137.45,234.517,-46.0926,107.503,139.745,1.88744,108.674,141.471,14.7931,112.997,150.203,22.967,0
109.413,251.551,53.4713,122.112,318.593,-21.2009,113.306,330.201,-27.1452,54.6949,330.125,-42.8741,49.0885,311.652,-36.9213,0
63.3566,184.63,-77.4451,51.5446,179.863,-82.1064,69.5637,198.663,-97.9101,83.4962,193.54,-94.2146,78.1391,155.267,-57.4542,0
19.9745,238.257,-44.5807,35.3999,249.626,-48.0494,43.0923,251.675,-66.4181,55.167,238.235,-74.6462,53.5873,211.67,-76.5422,0
31.5267,244.38,-29.3602,50.6447,258.362,-40.0753,91.5201,266.742,-52.4317,92.0061,246.35,-61.2147,87.2807,214.058,-67.1724,0
70.1089,225.586,-65.2213,43.4381,225.694,-97.9887,36.4019,226.572,-105.816,19.3792,219.707,-100.744,4.69993,213.392,-82.9842,0
31.1621,158.936,-0.837098,6.21355,160.388,-34.5577,-2.99475,158.909,-42.3888,-19.9264,146.896,-37.053,-29.7944,133.995,-20.4275,0
26.2793,139.784,-43.8862,-5.04389,153.008,-68.7971,-22.7927,140.591,-66.541,-31.558,126.139,-54.4541,-37.5255,111.554,-32.4942,0
69.9698,152.704,-53.9027,51.2876,182.304,-68.1754,38.8747,183.354,-69.8638,23.6303,176.214,-65.3143,10.3875,165.546,-53.4157,0
0.556865,146.277,-35.9482,-4.74844,148.595,-40.5491,0.0963707,138.611,-45.5228,10.3758,128.182,-52.9644,28.0383,124.083,-48.2144,0
23.3972,155.232,-29.3511,24.6394,158.439,-48.1124,11.5222,158.925,-49.8258,-2.31717,153.098,-41.8503,-13.6646,142.218,-30.3776,0
24.2229,157.26,-24.5842,26.007,161.817,-38.5719,13.3151,160.429,-42.122,-0.846856,151.214,-38.9236,-11.5948,138.849,-28.3091,0
35.2079,173.486,-30.325,37.2847,185.305,-33.5561,36.715,176.31,-40.2732,42.7242,165.455,-52.967,50.9595,149.664,-46.5302,0
32.2175,178.695,-35.6848,35.7165,168.067,-38.7658,40.3714,166.331,-47.5872,61.3991,169.023,-52.1474,74.3797,154.528,-44.0555,0
29.0575,175.3,-36.573,31.43,167.426,-43.631,35.2897,162.881,-50.9013,59.4309,170.375,-53.7422,73.6082,157.169,-45.5644,0
0.366658,168.992,-37.5914,8.71358,183.251,-53.9507,21.184,183.828,-61.8183,39.4124,182.291,-58.4318,56.3322,163.95,-50.0971,0
34.6525,178.789,-36.5417,32.933,180.706,-62.5211,14.0787,175.66,-67.3546,3.16842,164.445,-62.9354,-12.3386,147.673,-49.0553,0
28.3741,171.595,-47.7425,18.5341,177.309,-59.148,5.52206,179.334,-58.8962,-7.70929,171.483,-53.1603,-17.5478,157.327,-43.2126,0
21.2172,176.925,-49.0683,14.9798,179.567,-66.8562,1.67283,180.557,-67.8127,-14.2006,175.287,-56.6704,-25.5777,162.221,-44.4825,0
-1.70666,177.737,-46.0102,23.5574,195.055,-61.9858,45.0393,198.135,-67.8364,50.8219,187.882,-64.9242,76.1918,180.781,-43.018,0
39.8549,155.473,-39.3373,25.3878,156.878,-50.9959,12.0121,158.904,-56.7287,-6.22191,156.831,-52.2206,-20.6367,149.235,-46.2652,0
46.4246,197.357,-26.761,42.3408,197.7,-33.0593,33.3914,193.537,-39.3425,21.7437,179.701,-39.2803,19.4511,164.979,-43.9845,0
36.7504,198.003,-47.4712,39.0867,213.138,-34.3847,41.7163,205.668,-42.9304,47.5532,190.55,-46.1866,57.0496,178.159,-45.9539,0
21.7042,214.665,-35.8126,40.8985,219.974,-38.7915,33.4743,211.636,-45.7093,24.2739,198.084,-50.6847,17.7752,182.013,-53.2854,0
65.6613,201.404,-66.2147,55.2651,192.295,-71.7484,42.8284,193.214,-71.6854,26.8614,188.029,-67.1094,15.7051,178.785,-59.3792,0
65.7803,170.989,-71.0289,72.5977,173.5,-73.6624,60.2984,177.584,-73.1042,44.0261,170.198,-78.1968,30.7198,165.205,-67.7754,0
71.7516,243.982,-93.635,63.1069,252.472,-94.4957,53.6437,253.75,-95.7059,38.1739,246.041,-94.3703,26.0781,233.21,-91.1035,0
38.8897,299.419,-32.5708,16.7513,270.379,-20.4473,11.6495,260.699,-19.4506,10.0244,246.793,-21.6244,13.0078,233.374,-26.4727,0
127.979,328.97,-43.2674,68.654,309.214,6.03067,65.2996,295.791,8.21703,56.3954,286.883,6.78251,45.6635,280.552,1.67178,0
105.028,341.996,-9.54833,72.7932,309.583,12.412,68.3009,296.385,14.0848,58.5553,288.485,12.6647,47.126,283.384,7.69235,0
103.424,342.736,-15.9035,75.7244,306.566,8.44708,69.9544,297.688,12.2237,60.7829,288.906,12.2661,49.1562,283.261,8.47858,0
94.8686,357.142,-12.3244,70.2454,311.396,4.47979,64.9466,302.367,7.26345,57.91,293.333,5.74345,45.8673,289.605,-1.71383,0
101.334,346.72,-14.2698,73.9888,303.44,5.41684,69.0013,294.69,8.78295,61.0298,285.646,7.38911,46.401,285.485,3.26148,0
52.8192,217.897,-59.3895,58.7338,206.54,-37.5691,67.5128,201.456,-37.013,77.1161,194.308,-22.3876,89.2016,199.234,-16.8418,1
45.0661,186.868,-59.104,46.4371,192.608,-28.7891,53.8619,187.317,-26.0159,66.6746,188.285,-20.0475,78.7809,194.462,-22.4171,1
51.7016,205.66,-74.7762,44.6345,201.282,-43.4281,53.4497,198.359,-41.8895,66.3089,201.239,-38.8183,76.7618,209.691,-40.0293,1
68.1662,233.106,-51.8465,66.1607,206.167,-66.9947,82.3352,221.638,-80.4766,97.8462,221.891,-70.2912,89.2055,199.615,-38.6083,1
109.134,268.147,-53.5642,90.7504,235.08,-63.3484,122.683,269.031,-85.7358,155.114,294.184,-48.8341,148.544,278.869,-36.9955,1
105.893,168.748,-57.692,87.1083,149.08,-29.3298,91.2827,146.403,-24.2271,137.949,210.182,-93.3431,143.707,212.536,-66.167,1
126.977,157.715,-75.0761,108.685,151.666,-40.9735,110.433,154.488,-31.6874,111.904,163.17,-21.1646,132.456,176.665,-33.3579,1
121.485,259.247,11.0828,108.944,219.504,4.80648,107.937,222.397,14.1848,99.7997,229.114,21.6017,96.2452,241.546,22.2304,1
132.667,245.239,-47.3371,122.472,238.513,-11.7376,114.482,243.119,-8.36589,100.328,243.152,-7.4813,90.4322,244.057,-15.9411,1
118.251,262.731,-75.1725,93.2214,262.386,-37.5409,88.4297,256.171,-30.9816,84.0099,246.174,-26.0898,86.1755,234.085,-27.6916,1
19.487,310.575,45.8726,50.0943,357.453,3.43155,61.7995,352.942,-20.9619,43.6006,250.045,-2.54062,55.89,251.108,-3.96396,1
12.4154,301.689,20.8843,48.0998,354.238,-9.63812,68.1761,352.946,-28.3009,60.0698,246.667,-15.2148,71.693,249.876,-13.0984,1
17.2559,299.59,0.69504,54.8301,353.632,-24.7415,79.1081,353.343,-37.5955,77.5249,247.402,-15.6752,87.6439,252.589,-12.6441,1
54.2246,305.823,-27.3057,106.064,337.203,-63.5255,129.726,328.202,-72.9649,92.9465,234.269,-29.9196,104.654,236.011,-26.7498,1
38.132,232.492,-78.1749,91.772,199.324,-75.2079,99.8419,196.985,-73.358,98.888,196.339,-38.3332,107.26,204.135,-33.9616,1
-0.068828,169.665,-83.0597,30.5255,216.949,-86.2182,22.4854,227.818,-63.7442,18.4055,238.653,-60.3601,10.2979,247.409,-63.8312,1
147.818,208.493,16.11,176.316,196.854,-21.8521,104.097,214.68,15.3439,92.2002,205.743,13.7939,88.583,193.733,5.43054,1
115.844,162.247,-41.8173,103.459,166.028,-79.2127,84.556,184.915,-18.8822,71.2833,181.437,-9.37897,58.3626,173.055,-10.3174,1
66.5849,173.571,-35.7491,125.004,215.077,-50.0555,125.304,199.971,-64.7842,89.2157,186.197,-66.368,84.4783,164.854,-52.9665,1
55.3014,178.225,-17.3907,62.8897,258.043,8.40566,78.4901,257.265,3.0808,67.7961,223.538,-28.1683,74.252,203.891,-16.8181,1
40.3574,155.811,-27.8292,91.8866,154.7,-68.959,76.176,138.173,-81.9434,44.1928,166.676,-58.961,24.559,154.035,-43.5311,1
56.2076,157.542,-10.7358,118.301,173.153,-35.3242,115.889,165.063,-44.8902,85.5682,158.978,-43.2201,68.0927,136.9,-31.9908,1
62.4088,173.477,8.60081,130.567,162.746,-23.129,127.482,153.768,-33.8327,101.655,153.243,-34.6931,77.8909,144.67,-23.0838,1
58.7828,183.161,2.1539,122.486,193.068,-20.3453,116.377,176.121,-38.191,83.2478,193.385,-29.2132,66.7836,178.739,-18.4961,1
33.8484,177.368,-1.75154,91.8088,218.262,-14.1775,111.753,192.397,-32.5077,93.7787,176.432,-36.041,32.3403,172.371,-0.379397,1
30.7957,194.853,14.6932,76.7385,183.176,-51.3451,64.2693,180.492,-64.703,52.9994,182.615,-55.3978,22.7323,190.168,16.1435,1
64.1616,198.403,2.78793,53.0321,185.786,-66.4137,36.589,180.889,-79.4173,28.472,182.058,-69.5692,1.71184,188.806,4.49985,1
41.4057,213.009,-10.1168,68.1847,229.084,-17.0932,80.7711,229.817,-53.9879,78.3365,219.249,-55.1325,19.9667,172.339,-2.46102,1
30.8907,203.855,-18.514,37.4916,219.279,-29.4811,51.7073,229.081,-57.8546,51.026,207.396,-67.4264,28.8822,155.732,-4.05369,1
-1.98703,184.961,-34.3077,-25.8037,189.309,-46.393,-18.4768,171.187,-31.0636,-2.81226,164.637,-33.4703,34.0163,174.476,-9.6916,1
-17.8222,193.026,-51.9562,-12.0027,171.699,-37.5356,-10.44,166.235,-44.6444,15.5759,166.283,-33.4964,28.3987,168.063,-35.7425,1
-20.9352,187.591,-44.0972,-15.6601,155.469,-31.0517,-10.2784,148.376,-32.1498,11.9124,154.748,-21.4875,23.5922,160.27,-25.4009,1
-4.67459,236.651,-36.5719,12.9102,231.469,-9.60434,6.84293,224.099,-5.76973,-1.06816,214.906,-0.952888,-3.51673,204.449,-10.4398,1
157.471,213.688,-30.7757,140.349,230.224,-14.9517,132.854,236.854,-14.3499,118.256,241.533,6.6993,105.761,238.494,0.188405,1
146.318,178.031,-19.7273,126.495,162.709,10.744,125.099,171.514,12.577,141.863,180.516,0.992331,132.564,187.875,-8.43342,1
126.658,198.835,36.0001,93.6878,188.619,28.4621,91.2985,195.134,34.9741,90.6112,206.129,39.3834,93.8202,217.597,31.7861,1
110.098,237.669,28.6522,104.132,198.647,17.6507,98.2234,200.132,23.9705,91.0759,207.661,29.489,91.2312,227.702,24.1388,1
123.696,239.127,19.1095,79.6768,218.027,12.243,72.0176,214.541,16.075,61.304,236.453,11.4491,50.8799,231.019,1.72947,1
57.7809,220.163,1.9274,102.904,205.151,-49.941,86.8382,198.718,-66.2726,69.156,206.86,-56.8387,34.6277,214.001,22.7806,1
36.3015,188.561,-23.2936,104.648,204.944,-43.8287,101.179,196.787,-62.8825,72.9158,196.591,-64.096,21.1699,183.661,-20.5958,1
43.4416,194.281,-10.6947,113.375,203.015,-34.9011,106.542,191.806,-59.227,75.0003,188.915,-67.1955,33.1056,192.237,-15.5519,1
24.3843,109.372,-6.24151,-5.72309,107.913,-0.747789,37.1082,187.939,-1.55147,62.7337,164.165,-12.0801,27.7285,109.495,-14.6801,1
49.3651,107.881,-3.7966,42.5666,126.485,16.5016,118.154,134.238,-18.9369,80.3167,120.776,-28.8717,77.2954,104.484,-19.0068,1
37.2901,193.563,-42.8238,41.3639,163.603,-33.686,7.49211,177.526,-108.491,51.0903,190.813,-62.5291,11.7673,205.238,-75.4027,1
14.8786,192.417,-33.8855,4.51157,235.005,-86.7584,31.7111,238.218,-91.5791,25.0241,199.915,-69.8857,40.9942,203.955,-52.6166,1
77.1175,289.57,6.11974,67.9131,326.748,6.23492,80.2144,326.158,-3.99168,71.0155,305.821,-11.3265,65.7375,269.79,-3.44541,1
110.104,266.706,-39.3629,95.1956,266.24,-59.5746,121.611,297.896,-60.545,122.148,292.894,-53.5105,129.82,279.804,-36.4972,1
79.8544,239.456,-61.1879,72.9251,293.895,-88.1047,74.7431,278.903,-97.2393,54.1303,233.873,-53.6329,69.7804,235.379,-61.6612,1
128.974,272.321,-50.2369,98.6921,333.534,-81.6262,102.971,342.018,-79.3608,116.535,259.243,-53.6689,124.222,263.094,-43.1209,1
70.7697,251.395,-59.7549,40.1135,260.527,-46.7585,47.5836,252.591,-39.2981,58.8751,248.087,-35.833,71.1878,249.621,-40.7362,1
105.245,188.703,-52.5726,96.4082,208.344,-69.8299,100.272,199.558,-66.5166,81.7652,188.297,-34.59,90.2199,189.63,-27.7249,1
90.8931,171.769,-68.6465,91.6575,164.913,-69.8131,102.679,165.082,-60.809,84.1225,157.594,-22.5777,89.8146,165.789,-17.678,1
73.9823,221.637,-14.3338,122.537,225.81,-64.388,112.297,225.783,-81.1874,93.3873,222.205,-82.3002,56.2715,218.759,-13.9187,1
84.914,205.776,-3.53775,167.948,221.732,-26.0077,168.709,221.545,-41.0417,136.058,224.656,-55.4883,98.6271,220.169,-18.2436,1
87.9943,205.742,-9.34158,124.225,234.112,3.61845,162.877,222.144,-42.3202,142.072,212.02,-57.433,92.4746,214.149,-10.8647,1
95.0052,197.599,-3.25814,121.443,162.41,-81.6157,111.707,164.904,-93.9725,95.1401,178.209,-89.451,88.1186,207.701,-10.3792,1
162.06,222.246,63.5709,188.349,224.903,41.0796,142.951,176.955,55.3792,136.732,173.489,45.9043,131.996,176.048,35.851,1
106.398,250.394,-20.9489,107.345,240.144,13.5781,108.173,233.817,21.3038,107.148,222.719,26.2149,105.631,210.656,23.5284,1
102.049,165.717,-49.5932,80.8712,168.429,-48.0796,92.4509,171.932,-46.2956,101.365,170.654,-31.9249,94.1847,161.221,-6.78324,1
112.095,159.19,-24.5641,86.7692,159.358,-31.5334,92.7503,164.095,-21.9362,102.937,163.092,-10.9549,110.629,157.228,0.876981,1
109.997,158.184,-10.6422,75.3686,148.109,-13.0789,81.6035,156.261,-12.0751,91.0666,160.316,-2.55935,102.566,157.333,5.66163,1
137.81,217.871,9.01792,102.444,214.321,0.947019,101.523,218.007,18.7131,110.774,217.224,25.4101,122.174,210.957,26.8892,1
122.726,212.313,9.0046,93.7969,193.324,-5.46539,92.7269,192.48,12.5743,101.931,192.429,20.2089,113.829,190.036,20.3525,1
103.959,179.074,-12.7883,84.4572,148.649,-16.6553,81.9184,152.412,1.16765,90.3393,157.827,9.10133,101.139,160.941,10.7424,1
119.332,177.146,-6.1094,91.8528,160.489,-18.8425,85.2466,156.843,-1.54558,90.2304,156.685,9.48422,102.407,158.483,14.3425,1
106.39,215.82,8.38623,88.9548,188.749,-7.96701,84.7644,185.332,9.31943,89.8469,186.021,21.5435,99.6151,191.927,27.0414,1
93.6434,199.89,-0.957647,105.984,215.243,7.89219,62.9547,185.124,21.1627,56.4951,186.249,32.1353,61.7504,190.615,39.8599,1
103.157,207.419,2.40384,108.566,228.207,-3.94344,61.4157,195.241,18.7512,56.9687,196.008,29.1747,63.198,202.467,35.0058,1
133.891,286.908,-63.1607,126.811,310.095,-36.5408,122.471,313.792,-28.17,94.7569,264.129,-20.0098,89.3944,269.098,-17.9158,2
148.475,292.244,-44.2608,143.896,317.666,-19.3445,139.069,321.776,-11.6244,102.071,279.594,-4.3182,97.6668,285.641,-2.89041,2
123.362,354.506,14.8556,65.8284,334.636,23.2902,67.3197,310.399,22.2371,60.0041,302.119,17.2231,52.7715,303.619,13.3894,2
65.0635,321.257,-44.9337,73.7579,299.567,-20.5418,80.3967,300.95,-20.7935,82.1067,311.881,-12.0564,82.0219,326.281,-9.46273,2
45.0672,384.909,5.27334,36.2227,395.67,0.22975,30.381,351.71,19.6602,20.2199,343.262,19.7473,12.7493,342.059,12.3101,2
27.2119,361.309,-13.6151,42.3369,335.131,6.85359,38.2543,328.445,11.0452,32.5634,316.808,10.0055,27.4669,311.44,2.16892,2
13.8608,354.491,3.093,30.1568,322.191,21.8618,28.873,312.271,22.7836,28.4818,299.841,19.4725,26.4537,295.18,9.48359,2
38.2146,381.658,-6.73811,38.6326,345.923,13.7884,32.8462,338.053,13.5002,31.3044,325.462,9.33279,31.4668,321.486,-1.26495,2
148.84,309.177,-13.0148,161.848,354.533,-19.3099,173.002,362.948,-2.31808,185.948,346.454,20.1872,143.289,264.246,14.0694,2
107.287,169.359,-39.1348,91.2201,191.602,-21.265,92.6971,188.178,-13.5276,100.363,188.524,-4.43779,113.025,190.654,0.384219,2
47.482,131.602,-63.9056,20.7286,109.373,-46.118,28.8908,107.944,-40.6342,39.3379,111.915,-32.6282,46.6592,121.986,-27.1117,2
175.373,171.784,7.43716,138.87,161.034,-10.4183,142.241,157.094,-2.58757,142.273,159.06,11.2467,147.875,166.112,20.369,2
123.046,225.946,-9.74876,108.594,190.201,1.05386,108.638,191.737,10.4316,100.875,193.752,20.035,96.4995,205.933,26.1164,2
99.95,237.017,-36.305,88.2234,195.924,-35.3308,93.5743,199.829,-26.8388,97.0238,209.003,-21.2467,94.4588,220.173,-14.5794,2
113.541,240.247,12.2459,114.721,204.266,-2.8119,116.553,205.223,9.68799,107.587,207.033,17.7021,96.977,214.367,20.7331,2
114.472,237.077,10.9433,114.07,202.145,-8.25364,116.193,203.949,2.39265,109.681,204.661,11.9807,100.958,212.452,16.6142,2
58.6513,259.122,8.45296,73.7452,227.446,-0.379947,71.6473,225.53,9.63363,65.6227,220.479,17.76,53.0672,219.236,18.9564,2
70.2801,252.395,-20.617,54.5109,228.355,-0.556895,47.1459,230.892,4.20143,37.6384,219.837,4.75449,28.615,214.797,-2.57461,2
3.66069,215.762,-21.2395,0.382319,208.579,-21.4814,5.42144,205.205,-28.041,18.5578,212.577,-41.2871,43.3602,194.103,5.75707,2
-34.601,236.313,-55.5977,-33.7755,228.74,-48.7901,-27.6451,224.232,-54.8013,-17.6831,226.943,-75.0551,5.59173,212.852,-25.3467,2
-15.231,248.493,-65.1076,-18.5485,242.699,-55.3985,-21.8404,233.433,-55.072,-20.2399,220.667,-32.9645,-5.51107,213.043,-28.7953,2
53.0318,237.026,-60.0774,27.7132,238.769,-46.0666,20.715,242.785,-46.4016,8.2013,237.642,-43.5903,0.556244,226.687,-48.1446,2
62.507,204.713,-32.5341,30.0258,207.022,-23.4319,21.2124,208.347,-27.6246,10.4213,199.204,-31.7197,10.0601,188.908,-40.0079,2
100.026,203.716,-60.5725,81.5597,220.853,-35.022,71.6221,220.887,-32.2779,65.9797,201.66,-10.1586,59.7732,191.937,-16.9943,2
119.994,170.252,-63.7413,105.113,201.201,-31.5286,97.7078,205.383,-27.0495,86.8531,202.282,-22.5684,76.9708,193.166,-24.2502,2
105.909,229.464,-53.3019,85.1905,228.548,-17.6729,77.5244,224.896,-11.9484,68.8283,218.41,-14.2301,64.5892,207.02,-21.2085,2
92.7755,269.643,-18.5706,72.3121,247.822,5.25925,65.234,240.228,2.91271,58.3131,233.259,-1.02891,62.5251,224.729,-10.1287,2
82.5235,292.3,14.9554,63.3859,267.086,22.9792,56.0629,264.21,23.5221,49.0455,251.653,21.3344,43.8455,243.769,11.1365,2
17.0785,325.255,3.23158,28.0882,299.971,19.8291,27.7545,294.12,26.5286,28.0161,281.219,30.736,26.353,269.948,25.5519,2
21.6787,247.338,-47.127,41.2258,254.154,-20.9178,49.6388,253.559,-21.3221,59.065,260.965,-8.38278,66.6313,270.985,-9.89252,2
-18.5107,163.844,-24.2694,-17.0349,182.55,-12.7447,-36.9246,170.031,-18.5612,7.26469,170.773,2.36238,14.8842,159.671,-0.545091,2
53.4318,161.554,-61.7302,51.8602,173.842,-51.4777,45.5618,177.679,-54.1151,38.5133,159.866,-16.1417,27.65,152.123,-15.1717,2
66.635,183.713,-65.3,55.4754,183.852,-43.8659,50.5873,188.669,-40.8429,34.716,171.207,-26.7211,22.7173,166.252,-30.2663,2
